Iteration,MSE
480,131.19073372781276
481,130.93592598631577
482,131.23209633273208
483,131.23723277394075
484,131.2929309389808
485,131.3477224340144
486,131.08398028312888
487,131.0258201637307
488,130.76937033260455
489,130.63545475464414
490,130.65268469392038
491,131.09642866672664
492,131.1345760255325
493,130.87724344967344
494,130.62393400495353
495,130.82539101465784
496,130.78555227527696
497,130.5355864218783
498,130.280777296388
499,130.03104091025068
500,129.77987830162047
501,129.52820252991484
502,129.68981948126836
503,129.43959941589097
504,129.77487286830706
505,129.52439689730653
506,129.27860509454027
507,129.28681704184478
508,129.30731311463936
509,129.35924935387723
510,129.38640788115708
511,129.40694490850788
512,129.51823886390775
513,129.81333755935609
514,129.5681234714122
515,129.32334442555324
516,129.10534744161043
517,129.3433888585701
518,129.3631654176933
519,129.12732033325298
520,129.42348697139667
521,129.2024930374636
522,129.35658179708824
523,129.1141046493049
524,128.8834801329911
525,129.00535281499228
526,129.30816450499762
527,129.25489947827538
528,129.0203394293785
529,129.31362873034126
530,129.3235894958928
531,129.08906075734427
532,129.35384839728363
533,129.11596066598372
534,128.90855875890352
535,128.67351217225334
536,128.9535658008127
537,128.74782026679821
538,128.7786491710457
539,128.7305343434187
540,128.51408263533204
541,128.28763775684476
542,128.44755536647742
543,128.58697337691515
544,128.91332622880444
545,129.2119036127668
546,129.01183808199215
547,128.79047630081664
548,129.0684320548155
549,129.00558611213185
550,128.7927114022862
551,128.91999974614262
552,128.6968602101872
553,128.71492163785757
554,128.499207078765
555,128.52842092299247
556,128.5550992527454
557,128.5809811180327
558,128.35552821749
559,128.13856336810295
560,128.09318622563566
561,128.49165008029837
562,128.43627820787057
563,128.69062195069836
564,128.7026218898753
565,128.48202125709668
566,128.98779900714283
567,129.24625672528774
568,129.03890057978495
569,129.06071774150868
570,128.84736775891824
571,128.8615329900264
572,128.64434500549223
573,128.68164593303806
574,128.48733756641894
575,128.51793605182482
576,128.32136393297048
577,128.10934620837406
578,128.15570340973284
579,128.18102395555104
580,127.97311679700326
581,127.99268557200539
582,128.27596712399185
583,128.6321688773906
584,128.64653414365364
585,128.65693770962903
586,128.4529531526891
587,128.27137273783578
588,128.06791696378164
589,127.85832602989896
590,127.65378038640749
591,127.4436630093305
592,127.2462728390017
593,127.04228628144095
594,126.84835090099361
595,126.65087262842836
596,127.11836158709238
597,127.13318566820729
598,127.23896593593037
599,127.03111985370592
600,126.8321886642774
601,126.80494966126123
602,126.82871932682404
603,126.7774282751194
604,126.58680937069141
605,126.44102111453853
606,126.24532024380397
607,126.0419828722858
608,125.84654383596622
609,126.17722827616976
610,126.22263290843026
611,126.30185523087772
612,126.30380020577923
613,126.52632881338795
614,126.32665565037183
615,126.12915133499517
616,125.95222239525287
617,125.9730314551528
618,125.99892005025376
619,125.80871432432258
620,125.62002680070938
621,125.88936644168676
622,125.922781533367
623,125.9291258485895
624,125.97531446738121
625,125.77741619682313
626,125.80740552474134
627,126.47497102100122
628,126.30856193364805
629,126.41137461328734
630,126.4455114345702
631,126.47560730335641
632,126.33685017952436
633,126.14813118560996
634,125.96854680005684
635,125.77483116510346
636,125.59910226168122
637,125.40913457735742
638,125.60607156335
639,125.62593228604312
640,125.4414133273065
641,125.39600383844837
642,125.20414618465388
643,125.20891884140798
644,125.25474644151534
645,125.64578423167384
646,125.65964343747119
647,125.66623381005925
648,125.48218438066083
649,125.3007130997574
650,125.51201283088098
651,125.54019969875728
652,125.58365419013369
653,125.40138724459989
654,125.40763608468782
655,125.23093091149367
656,125.23079230799908
657,125.24236684955963
658,125.06676613813475
659,124.89598134508263
660,124.72235433332848
661,124.88724768215877
662,125.33133241057035
663,125.34872602157823
664,125.16850836808423
665,125.11977019274146
666,125.12135459209706
667,124.94794895409466
668,124.96070263414326
669,125.15120004859206
670,124.97264006529281
671,124.79592826291808
672,124.82681843354588
673,125.02894160510172
674,125.23965351234911
675,125.25106062288637
676,125.06956153191052
677,125.09225940246526
678,125.11304245128744
679,124.94336068788228
680,125.15442609050695
681,124.97697766026737
682,125.01766752112995
683,125.1614806282049
684,125.3838031748582
685,125.21941367205042
686,125.04468027808576
687,124.97677323252526
688,124.79887324710225
689,124.6236741027223
690,124.83720123802406
691,125.03465454347227
692,124.86037070144808
693,124.6840181674104
694,124.6861373512477
695,124.71030532576198
696,124.5372703835882
697,124.38254609169543
698,124.39281852402455
699,124.58339936402393
700,124.41173653806959
701,124.62756739533407
702,124.86754510409472
703,124.69630211074525
704,124.74320789155635
705,124.90028963900627
706,124.93853600167013
707,125.3575037190061
708,125.36291506398196
709,125.38875609224371
710,125.50889254623735
711,125.51910293420826
712,125.60687704099698
713,125.79177918842096
714,125.81769641173653
715,125.65912147802072
716,125.69175024205747
717,125.70952814559723
718,125.54551517664557
719,125.37520985709443
720,125.20890243815052
721,125.23037355154463
722,125.22065021027488
723,125.05343294704274
724,125.2865533588341
725,125.3346095246282
726,125.19341118309453
727,125.055228331394
728,124.89526366630753
729,124.88212903046313
730,124.92101914360099
731,124.7627437721362
732,124.98828674372429
733,125.09006038206499
734,125.1177195317089
735,125.40229742445914
736,125.2439410696211
737,125.09622559974443
738,124.93491186520595
739,124.95516423475759
740,124.94221855144242
741,124.77822435690484
742,125.13299622625675
743,124.96856129570573
744,124.8152870375623
745,124.6557155097091
746,124.49970870107492
747,124.70182541766799
748,124.54433158502222
749,124.39294634132742
750,124.44551211420695
751,124.28507425813636
752,124.12682752850208
753,124.28758704234879
754,124.22557742209902
755,124.07958594252732
756,124.49363411734343
757,124.50264480910812
758,124.35527763328955
759,124.35163755818947
760,124.19246426695271
761,124.03732115022456
762,124.06422413991193
763,123.908425529225
764,123.75817708507259
765,123.6289714682336
766,123.47751883053593
767,123.31961178655264
768,123.33463867225994
769,123.32017422559512
770,123.35942353799746
771,123.35721933207778
772,123.3620187504304
773,123.23297966683204
774,123.38692279903155
775,123.242592802663
776,123.40041118276488
777,123.3960866937306
778,123.2524657601869
779,123.09843674581379
780,123.10875962666977
781,122.95684769242125
782,123.0407121830889
783,123.00609207366466
784,122.86495067848234
785,122.71742288717039
786,122.76513143198484
787,122.913866126401
788,122.76666652460389
789,122.70495935779712
790,122.74300901769082
791,122.62101245107301
792,122.64205326787149
793,122.51224954702515
794,122.9806671824203
795,123.0680730576785
796,123.20168934245804
797,123.22042464821072
798,123.38314510616742
799,123.2429126454832
800,123.09379073023796
801,122.94833863481004
802,122.79895813150002
803,122.66522874867782
804,122.54484319568273
805,122.4026131351542
806,122.25993777445468
807,122.11449639534271
808,122.13689475602443
809,121.99049638611424
810,121.85533314869727
811,121.71248214194866
812,121.712210965274
813,121.8646057757651
814,121.8580694128313
815,121.8569661754772
816,121.88510081814785
817,122.06035303515057
818,121.9296674623466
819,121.80001385890229
820,121.65989364589133
821,121.51548716008445
822,121.37018438093274
823,121.40244015569675
824,121.26029681580738
825,121.25505933703798
826,121.11250083065495
827,121.32173914632601
828,121.62186483052618
829,121.48428895620155
830,121.47804057655564
831,121.47447089454614
832,121.33630423906904
833,121.19734230619662
834,121.14242215493886
835,121.00113758698195
836,120.8635963335562
837,121.04680752640272
838,121.21150580482437
839,121.09288008448904
840,121.09240675341515
841,121.08428798957897
842,120.94399358852459
843,120.80567320301016
844,120.98160945267473
845,120.94896455093249
846,120.97198762256767
847,120.84122035100863
848,120.7021288970169
849,120.57580574802853
850,120.43937325617847
851,120.43669235748354
852,120.30396182632222
853,120.27277924866358
854,120.26536282750426
855,120.29841872181808
856,120.19167973254329
857,120.07083875100838
858,119.9387324387099
859,119.80388116475729
860,119.83833797393844
861,120.04546777130419
862,120.03419492001323
863,120.02608425481847
864,120.06288715672714
865,120.07470784297568
866,120.08320813283633
867,120.04402583940632
868,120.03204294750768
869,119.91979804467003
870,119.78555905654513
871,119.65890683454433
872,119.532656228597
873,119.39936118655734
874,119.34179494255467
875,119.21322302518573
876,119.33883834483962
877,119.20628710864207
878,119.07843210132356
879,119.09355805514208
880,119.11799395815892
881,118.98720910275834
882,119.12272436791807
883,118.99445569312721
884,119.14517053894328
885,119.28842653527772
886,119.16899743978918
887,119.13386772638512
888,119.0120275989846
889,118.88149621087065
890,118.75940781202209
891,118.63696583968354
892,118.52496558481268
893,118.4252695949187
894,118.4417015618126
895,118.7492174897114
896,118.73439272945481
897,118.61474494258961
898,118.48916996056359
899,118.53527285153662
900,118.41167217704985
901,118.28600324377764
902,118.33530397663624
903,118.20893568242771
904,118.22452053005716
905,118.09719326456607
906,117.98245821857032
907,117.94330211537412
908,117.98423799727982
909,117.94113432665993
910,117.84554633334443
911,117.72266819108069
912,117.86001362586231
913,117.74062704517704
914,117.73400967674131
915,117.61305645359019
916,117.49102412118661
917,117.3656805227211
918,117.24727282674743
919,117.12386949355506
920,117.142685107822
921,117.06474487400988
922,116.95360774254334
923,117.15748285937283
924,117.03974687820906
925,116.91605219892553
926,116.88278238845437
927,116.76145933746906
928,116.6387910105545
929,116.52514932307027
930,116.40277967991368
931,116.54028143739342
932,116.53161205677516
933,116.52184480895056
934,116.40439254390095
935,116.28656621438297
936,116.43883943481323
937,116.32324470578034
938,116.20481804871102
939,116.29348222516215
940,116.37981879685788
941,116.27607574042301
942,116.34758194262308
943,116.23090320149257
944,116.1130920600588
945,116.12872003752088
946,116.08151778333031
947,116.3198183630185
948,116.43913503362157
949,116.31915676229495
950,116.28206759703787
951,116.16192377879668
952,116.15798931387292
953,116.28084639086929
954,116.28806320551307
955,116.28202441575016
956,116.16851135452423
957,116.15592195173042
958,116.03818877927944
959,115.92656950731845
960,115.90980703358849
961,115.91485632545123
962,115.94095833955832
963,115.94619401914927
964,115.8516097318582
965,115.93375127056102
966,115.82510911381763
967,115.81129488629416
968,115.84614616509312
969,115.95679942274734
970,115.92034319774392
971,115.81428490731055
972,115.93261050613819
973,115.95828573872839
974,116.16618589037988
975,116.26760421973009
976,116.15312141057898
977,116.06886621605044
978,116.06954490114575
979,116.09039707763446
980,115.98233818496976
981,115.87598844089761
982,115.76200009460605
983,115.65055681802977
984,115.84009431775023
985,115.87849109426973
986,115.76332685018892
987,115.78728190623035
988,115.79848405344767
989,115.93465099609537
990,115.84248331652748
991,115.7294333943445
992,115.61530926391002
993,115.51437792389055
994,115.41822484465432
995,115.46241129534927
996,115.51329671283324
997,115.40782515574601
998,115.3972223808388
999,115.28778833049434
1000,115.32048476457595
1001,115.20806762340901
1002,115.2312355983757
1003,115.12737985479748
1004,115.13200354956061
1005,115.10432157848605
1006,115.09188055660331
1007,115.10948957066313
1008,115.4700572462309
1009,115.79407898285699
1010,115.69284322663108
1011,115.58722850807106
1012,115.47577280041729
1013,115.37417236438273
1014,115.27316957230164
1015,115.16629329761261
1016,115.06762382106518
1017,114.95979595020223
1018,114.85025256368641
1019,114.89161099255143
1020,114.78396756649018
1021,114.67657958422072
1022,114.69062168164263
1023,114.70750236837512
1024,114.61035188706592
1025,114.50332429746302
1026,114.53287759951913
1027,114.66435306608503
1028,114.56762138693249
1029,114.46437571741518
1030,114.46414041611754
1031,114.35996117346733
1032,114.25580061175103
1033,114.21636712008733
1034,114.20140129777403
1035,114.1661753433338
1036,114.24003073285445
1037,114.13485977987659
1038,114.04330229116083
1039,114.40167212233851
1040,114.41290810795931
1041,114.30553442669189
1042,114.39609265258811
1043,114.35549810245875
1044,114.24856967944295
1045,114.23592059213009
1046,114.2250773583042
1047,114.12999983936007
1048,114.02430512045176
1049,114.028222791119
1050,113.92194263889677
1051,114.01968416341933
1052,114.02846133187697
1053,114.20117527195531
1054,114.22402120835415
1055,114.12464903406622
1056,114.09151546228112
1057,114.09339523743996
1058,114.12962500021453
1059,114.02699531284112
1060,114.02204113433946
1061,113.91882427114007
1062,113.961352426229
1063,114.01467853229447
1064,113.99948630005794
1065,113.90050515255457
1066,113.88555658489857
1067,113.78377047563784
1068,113.83356491657679
1069,113.83930528286577
1070,113.94149545085764
1071,113.84407726901364
1072,113.74827984842791
1073,113.64487805104322
1074,113.54086131856428
1075,113.57971825943437
1076,113.60373480756486
1077,113.60990088331334
1078,113.62303986188874
1079,113.60938315318623
1080,113.63903877172206
1081,113.54739541030393
1082,113.4453377032897
1083,113.34472033202593
1084,113.43249510014189
1085,113.353508437394
1086,113.25433646743468
1087,113.15594074072483
1088,113.05978126002147
1089,112.9656944700728
1090,112.86418123365542
1091,112.78080533634731
1092,112.68129744754606
1093,112.5803172650516
1094,112.71163828575632
1095,112.71809225985993
1096,112.61937918008243
1097,112.52236200476518
1098,112.68445312596845
1099,112.58513555524564
1100,112.49532483783635
1101,112.3949867744645
1102,112.29919304118616
1103,112.29257656581166
1104,112.20762202867131
1105,112.19729348944323
1106,112.22015321351736
1107,112.13359000204701
1108,112.03452062337837
1109,111.93700850977352
1110,111.84362490918186
1111,111.74641137794801
1112,111.6478308446759
1113,111.64177384241572
1114,111.55297263680926
1115,111.69911374222538
1116,111.60149694247485
1117,111.50385450815237
1118,111.41271576333345
1119,111.31640552867194
1120,111.3304904270385
1121,111.23622500705038
1122,111.3353510477751
1123,111.38203365433354
1124,111.29244206946515
1125,111.20024436071184
1126,111.10487167121674
1127,111.00811451467244
1128,110.99955454648386
1129,110.90712131104499
1130,110.86792538978358
1131,110.78220207969453
1132,110.91724392118807
1133,110.95340941284782
1134,110.85859000945638
1135,110.76378975576242
1136,110.6847747798327
1137,110.82467174100162
1138,110.73662629896391
1139,110.7961353815052
1140,110.8943216933493
1141,110.87745240307189
1142,110.78356160372235
1143,110.7762738165893
1144,110.68381580887558
1145,110.59925595193971
1146,110.52402131958989
1147,110.4293690714092
1148,110.33497044423316
1149,110.24354563421328
1150,110.15390838073648
1151,110.14314041450477
1152,110.26640606702615
1153,110.23846925318189
1154,110.20547766443762
1155,110.11885042758215
1156,110.14336561280139
1157,110.13770089472999
1158,110.04818977006359
1159,109.95508575717163
1160,110.07455896457722
1161,110.20090980379875
1162,110.21767222932613
1163,110.25154218351851
1164,110.2528358893501
1165,110.17719752215521
1166,110.21459832148527
1167,110.13025120975834
1168,110.1619913050369
1169,110.07197415910285
1170,109.98475376632479
1171,109.89985901173316
1172,109.9507833433436
1173,109.85975001972146
1174,110.02380965281995
1175,110.08547324535695
1176,109.99413693508728
1177,109.90507496497139
1178,109.8737731072008
1179,109.78494848519487
1180,109.7871662870302
1181,109.87266110475542
1182,110.0204872369968
1183,109.9302300585596
1184,110.00665990816984
1185,110.10378020171878
1186,110.0251512456101
1187,109.94650915729568
1188,109.85612846996247
1189,109.86897362742332
1190,109.77997117573473
1191,109.75750511749565
1192,109.66784545569212
1193,109.7405994397097
1194,109.65963958865234
1195,109.66782095372427
1196,109.79632054533448
1197,109.80265062703823
1198,109.77440641091543
1199,109.85901465915063
1200,109.84302813539902
1201,109.76164537990817
1202,109.80707611151027
1203,109.82150689830209
1204,109.748186558287
1205,109.65936091757415
1206,109.65555008084422
1207,109.59016104335122
1208,109.77469860510716
1209,109.81618174163638
1210,109.74851313060965
1211,109.7288784137154
1212,109.7660722436488
1213,109.73592394192359
1214,109.64804228909523
1215,109.563412279651
1216,109.50267841813988
1217,109.52807037802926
1218,109.54136292403946
1219,109.45961414770184
1220,109.586133632015
1221,109.49862330639391
1222,109.75539831141599
1223,109.67372912192872
1224,109.69047133566117
1225,109.61724687352472
1226,109.60643800796537
1227,109.52045629242133
1228,109.43978743609466
1229,109.3623976533834
1230,109.52736121474243
1231,109.44577931244135
1232,109.3593241799768
1233,109.37923471335947
1234,109.44716209984676
1235,109.36077153779235
1236,109.28974523542382
1237,109.39000739864312
1238,109.30989764801713
1239,109.22625308646802
1240,109.15980672557508
1241,109.12508255267316
1242,109.1883776632292
1243,109.17548558209467
1244,109.25102211223538
1245,109.17106453414901
1246,109.29091819666363
1247,109.20713396376385
1248,109.40043070520728
1249,109.31637611257447
1250,109.329723243618
1251,109.33213434278441
1252,109.40113299332869
1253,109.42407918404506
1254,109.35376532482759
1255,109.36960987674287
1256,109.28410921687154
1257,109.19921119144821
1258,109.31714414631051
1259,109.33851205810278
1260,109.26079569950936
1261,109.18411810250626
1262,109.10959016719447
1263,109.02978661611546
1264,108.96196765943041
1265,108.98317705642565
1266,109.00685425571167
1267,108.92751429630437
1268,109.04934557557858
1269,109.07158596511898
1270,108.99191433604308
1271,109.01020289996212
1272,108.92864481636188
1273,108.85259150438017
1274,108.7690248048661
1275,108.69810112382851
1276,108.77273946953791
1277,108.69017140839188
1278,108.60981783368777
1279,108.85029528726349
1280,108.8431851630099
1281,108.85207763646935
1282,108.78096809076631
1283,108.69855735261089
1284,108.62310227788869
1285,108.56180865875942
1286,108.67187028418803
1287,108.60005798641804
1288,108.60957145755705
1289,108.61604898072103
1290,108.60699342304422
1291,108.54165857203887
1292,108.58861449397754
1293,108.51823464743592
1294,108.44793044571898
1295,108.38496749971824
1296,108.30422539613497
1297,108.22430261751276
1298,108.14242134136485
1299,108.06670433039662
1300,108.06378083990171
1301,107.98474943253007
1302,108.00938176440387
1303,108.07662224925123
1304,108.00624196359351
1305,108.01212178217497
1306,107.99433971501054
1307,107.91907833355843
1308,107.93664471445098
1309,107.85745158670876
1310,107.86304724152761
1311,107.79175094636136
1312,107.88496765412572
1313,107.88998473652973
1314,107.81448086275176
1315,107.81808459631844
1316,107.74723105291103
1317,107.68869205515043
1318,107.61137482419905
1319,107.53312543335062
1320,107.63017534405896
1321,107.56203867205159
1322,107.57124501665133
1323,107.4919026275521
1324,107.43345589949286
1325,107.45133487062634
1326,107.44637720626224
1327,107.47706668118201
1328,107.728628466018
1329,107.66501434025143
1330,107.58871848108177
1331,107.51031910584977
1332,107.43961476715836
1333,107.36102570051192
1334,107.43288662238814
1335,107.52879866526814
1336,107.4533620349126
1337,107.47705285666858
1338,107.5715192541235
1339,107.50646844428364
1340,107.42817164383717
1341,107.43444162184937
1342,107.3591899622215
1343,107.4520015992607
1344,107.46337805537596
1345,107.48806867129741
1346,107.41283843412796
1347,107.35334400601447
1348,107.3651829613953
1349,107.34328522330483
1350,107.42045648636642
1351,107.39577358189024
1352,107.4102291636742
1353,107.3446297598872
1354,107.26944188802246
1355,107.19173880934275
1356,107.21843589732428
1357,107.2282918166306
1358,107.40967842063075
1359,107.46535571319728
1360,107.39366806053063
1361,107.36265115865795
1362,107.42328747227329
1363,107.45516709527459
1364,107.38287845603531
