Iteration,MSE
160,144.3359808474779
161,144.7024051387858
162,144.80241917092124
163,144.06742003797754
164,145.0409711192294
165,144.19016318754717
166,143.35982001545918
167,142.54635712629306
168,142.42631740797134
169,143.17114936106304
170,142.433955820869
171,142.91765999375727
172,142.98754154249679
173,143.96414483351515
174,144.46492248842085
175,143.7342960357666
176,143.0736744295467
177,143.2515714505298
178,142.5869241993079
179,141.88274881160459
180,141.11238651805454
181,140.72797552393286
182,141.48117260880522
183,143.28999147779953
184,142.60682401968086
185,144.10778170920707
186,144.21700669873147
187,144.3096006413832
188,144.2203573013874
189,143.52891090433434
190,144.30354463677656
191,144.30590670520724
192,143.6552034119765
193,143.29475263486873
194,143.36988621151323
195,143.3032368488801
196,142.65943792888098
197,142.25971282920256
198,142.38607891159828
199,143.18963219532415
200,143.1652804851532
201,143.07250220265556
202,142.4146276322922
203,142.19916082485557
204,142.86710218354767
205,142.27040329909906
206,142.62984398962226
207,143.43059210846388
208,143.33608641074255
209,144.00793105677553
210,143.8824383236113
211,143.34073167954577
212,142.77560504877343
213,142.15405104193889
214,141.53900212439422
215,140.91397539848506
216,141.0846536932168
217,140.46865711563743
218,140.96566268938398
219,140.66682622639556
220,140.63560735962608
221,140.04680537314437
222,139.51587716953173
223,139.53995871864626
224,138.95368126460485
225,138.59370912339952
226,138.66321781462273
227,138.68982795681723
228,138.74336913594027
229,139.4066483443481
230,138.8819002980771
231,138.32083408141034
232,137.7743570229103
233,137.19761810896222
234,137.25204418153845
235,136.70057161716704
236,136.1648151723005
237,136.30179851568198
238,135.73950370019224
239,135.98019972605687
240,137.11357487042744
241,136.62045530263813
242,136.1133757622774
243,135.59087223476834
244,135.63464817453604
245,135.14873042982452
246,136.77888249187936
247,137.27160924842
248,137.41435982335
249,136.94585755742696
250,136.42192748832701
251,135.90076538671062
252,135.38089561462402
253,135.78135207707703
254,135.45127536743644
255,135.47071585561716
256,134.95818305946887
257,134.50325817635087
258,134.0345466913179
259,133.53756666183472
260,133.42121921869423
261,132.94759415849416
262,133.47115864826523
263,132.98799698253094
264,132.5180227503632
265,132.0461464378069
266,132.0285205715581
267,131.55566943093632
268,131.60832572695034
269,131.19782194329017
270,131.1125847110042
271,131.18554338054022
272,130.73230558633804
273,130.28179534800324
274,130.03829670648506
275,129.60881193334407
276,129.59144792349443
277,129.16762491425882
278,129.64299385496182
279,129.69883739991
280,129.27563368592942
281,128.83525855346082
282,128.45621172079802
283,128.5416890151088
284,128.31507971085293
285,128.6999638155887
286,128.27839464741155
287,128.1959783989378
288,128.17900290919675
289,128.16379786197703
290,128.37956704928956
291,128.78345789860205
292,128.43204555282853
293,128.036521949052
294,127.90567897452789
295,127.53227359157498
296,127.3092514743676
297,127.61529957003866
298,127.66849179715918
299,127.29403273955636
300,127.26549645264943
301,126.86690336366824
302,126.48096287803145
303,126.10184602296785
304,125.72239395976067
305,125.34025552937241
306,125.73342455913819
307,125.38271072555443
308,125.79476281419977
309,125.4132189395744
310,125.02533744227502
311,124.64706177113524
312,124.61660479582272
313,124.63818351148416
314,124.26624934384778
315,124.24277139996725
316,123.87339828738683
317,123.51286761918655
318,123.75936460944841
319,123.39535912600431
320,123.02925577014685
321,122.68561468243227
322,122.32874280177288
323,121.97578197367051
324,121.95289871869264
325,121.93766501646776
326,121.80479399411956
327,121.4512823189435
328,121.44183111626927
329,121.2839852350461
330,122.00014654650833
331,122.13801295087417
332,121.81058951889176
333,121.46452444809694
334,121.27657359088967
335,120.93836438335589
336,120.59472185657138
337,120.30634248433552
338,120.66100326515513
339,120.79586397581747
340,120.8380373954773
341,120.49428777960388
342,120.78298725231349
343,120.4482594182818
344,120.12334762686906
345,119.79345210324163
346,120.49252771711073
347,120.19111161479346
348,119.99712223636693
349,119.66889307697045
350,119.35869314806801
351,119.56646176213214
352,119.56030997159806
353,119.50118925416098
354,119.81406348505936
355,120.0394477286809
356,119.87519750501333
357,120.26080185291814
358,120.27045338180478
359,119.94472805105544
360,119.66258727378316
361,120.27661331670767
362,119.96314320840888
363,119.66327122288959
364,119.58855932295977
365,119.5431941979552
366,119.46248540656813
367,119.16968935451975
368,119.10909934601058
369,118.80954139923985
370,118.50900101983869
371,118.20658408278082
372,117.91542939280951
373,117.61437034159499
374,117.59580297074854
375,117.30028028424582
376,117.27298165445632
377,117.47089036959235
378,117.18838864344137
379,117.17673585094059
380,116.88954492179971
381,116.60359825862675
382,116.57578762101878
383,116.31197575489472
384,116.07637479094167
385,115.81104783082937
386,115.81369106695442
387,115.53634371437151
388,115.28199488784848
389,115.00497917712194
390,114.92094664634803
391,114.65559535197285
392,114.39465847489785
393,114.76586869108768
394,114.48822247739976
395,114.21499357042434
396,113.96182262957699
397,113.68537441549132
398,113.6348286915065
399,113.39492184954479
400,113.11887450397015
401,112.8659292010595
402,112.60663764334437
403,112.60803542776084
404,112.59801534319868
405,112.4457037013254
406,112.18572720342081
407,112.12230439092369
408,111.86033207353424
409,111.78423086938182
410,111.91582790060741
411,111.6544800042526
412,111.39520554230052
413,111.14385912031585
414,111.06232730259642
415,111.02452605431338
416,110.79916098083442
417,110.57529186516356
418,110.70285467268748
419,110.66594408861492
420,110.42739951553799
421,110.46715505615832
422,110.37305083263541
423,110.13049207342432
424,109.87777095920634
425,109.66888697007123
426,109.58854428143569
427,109.34371050738618
428,109.10094482542199
429,108.86227539702729
430,108.83734863636106
431,108.89750570487533
432,108.65633207338827
433,108.42714052662838
434,108.20170587108981
435,107.99268297655829
436,107.76075848526911
437,107.63538660664852
438,107.6199683947106
439,107.52989111402854
440,107.47153058268808
441,107.5555875760898
442,107.67120670085579
443,107.43488683280772
444,107.42014499559059
445,107.19493076720934
446,106.9674413498207
447,106.92352395249694
448,106.90110543423465
449,106.71323547331421
450,106.54483095010121
451,106.3252390435424
452,106.18871548903726
453,106.13353242674148
454,105.92172070379299
455,105.71581504056742
456,105.6825265147184
457,105.61324954032898
458,105.61112612251631
459,105.391793834358
460,105.21208820705829
461,105.19715960320578
462,105.02652445654849
463,105.02066836707277
464,104.81041018253771
465,104.60664378084162
466,104.52801971016012
467,104.3354571559955
468,104.23121228737709
469,104.19753445694441
470,103.9814637087761
471,103.79463425867117
472,103.72668290592857
473,103.71135747205884
474,103.50187073629114
475,103.29832303850274
476,103.41236392940793
477,103.48343544436202
478,103.2817320928414
479,103.07704969189112
480,102.87274551937978
481,102.67393416079562
482,102.606666455625
483,102.46744408765441
484,102.43284733975229
485,102.24446059109009
486,102.0442356558003
487,101.85202157423971
488,101.8169456959748
489,101.62510209824654
490,101.54871330893769
491,101.35120231653669
492,101.29931105491592
493,101.10388022794201
494,100.99541172373151
495,100.91566074400237
496,100.9176946469853
497,100.73461061848002
498,100.68402336831073
499,100.61177064278321
500,100.56620142889022
501,100.66098306992811
502,100.61478484626785
503,100.73610093958573
504,100.69689272083933
505,100.50579039271516
506,100.45240542398611
507,100.26151122379115
508,100.19549775545991
509,100.12490185445324
510,99.93936081353355
511,100.0032500814785
512,99.95945373596624
513,99.88411025973092
514,99.82550772108456
515,99.77960097349963
516,99.67758558378664
517,99.50109921617711
518,99.44737052963507
519,99.31629850547438
520,99.1481876707994
521,99.0555234133854
522,98.87228505867195
523,98.7122320896353
524,98.71849718121172
525,98.6583533727555
526,98.60642573090107
527,98.42955860693496
528,98.3125766077728
529,98.15397633181178
530,98.06567396442846
531,97.99085139285373
532,97.82108493362155
533,97.67352081687098
534,97.50013955568106
535,97.3471300156317
536,97.318168420845
537,97.23184583573368
538,97.06061829022758
539,97.01341314041548
540,96.83957622757664
541,96.87960221807089
542,96.70519284260669
543,96.5354515909051
544,96.42864013463259
545,96.32727603781115
546,96.30419881396242
547,96.13768179063605
548,95.96951237081612
549,95.89785909956704
550,95.74260586521842
551,95.57638174868755
552,95.483877627314
553,95.3186591749381
554,95.15433913490833
555,95.22905857197873
556,95.06745719781024
557,95.0097572683646
558,94.855105241567
559,94.6955115863377
560,94.53633445629052
561,94.4286572151218
562,94.27380873596965
563,94.14726344603204
564,93.98796493491382
565,93.93325102181561
566,94.11441467381198
567,93.95554373798336
568,93.89602221023868
569,93.79795526117348
570,93.64200579534497
571,93.5104152045609
572,93.36136341470105
573,93.23030288431657
574,93.16601467838686
575,93.10667668591375
576,93.04715665554006
577,93.0230060131959
578,93.05774822408353
579,92.9431981764515
580,92.90941479822685
581,92.75452097147549
582,92.61009179480706
583,92.57181157665023
584,92.42385001337692
585,92.27156571363791
586,92.12878569726651
587,91.98024429860675
588,91.88229421855641
589,91.81237671047398
590,91.78030463881412
591,91.63311145914791
592,91.67139992117882
593,91.59590893129474
594,91.5196769590731
595,91.37085479367681
596,91.26198513635853
597,91.18154443089088
598,91.03951876936948
599,90.9391835249326
600,90.82711048920949
601,90.68309170077129
602,90.70367871962513
603,90.65093627774695
604,90.51910489363387
605,90.38264625880343
606,90.2443329863029
607,90.10276743057729
608,89.9637322433685
609,89.83084643807122
610,89.69247429488135
611,89.55480124868465
612,89.59817590355094
613,89.50038294224326
614,89.35881877023157
615,89.30326252914057
616,89.19186533735945
617,89.15033902302747
618,89.0283513640123
619,88.91876200674423
620,88.79974530743014
621,88.75545096282222
622,88.63186021479763
623,88.61666673259215
624,88.48498428249971
625,88.3878782661438
626,88.27202524773229
627,88.20521439167491
628,88.08323824557529
629,87.96967176413119
630,87.85076921175397
631,87.73546863093429
632,87.61532177578044
633,87.63929964354818
634,87.5855128419136
635,87.45735884463693
636,87.37530790409951
637,87.25292321913284
638,87.18215288189137
639,87.06117666644482
640,86.97147844061256
641,86.86044392682462
642,86.7327846240403
643,86.62775350469823
644,86.56035231285213
645,86.4938518309778
646,86.39890280079915
647,86.27282941396675
648,86.1665711093832
649,86.0404431926451
650,85.91619871873122
651,85.79745741520426
652,85.68708669481101
653,85.56887353543665
654,85.48706948283251
655,85.36155700101197
656,85.26793403451036
657,85.25185746435342
658,85.18900095293225
659,85.11602590731677
660,84.9939446109714
661,84.88354318260966
662,84.77072563704407
663,84.70302123289842
664,84.58000227521701
665,84.54722116405803
666,84.43738282013226
667,84.31643298683854
668,84.2400014496849
669,84.12069500045035
670,84.02010445132184
671,83.90992086761577
672,83.80125264078379
673,83.68200164245107
674,83.56157025880559
675,83.46870283409402
676,83.35540054041958
677,83.2405883219957
678,83.21045510677462
679,83.2122314099184
680,83.24499718441683
681,83.13343826439588
682,83.02428269316374
683,82.9121617956706
684,82.89126489664379
685,82.78608685862409
686,82.72733688424002
687,82.63213295152268
688,82.5683877197809
689,82.45969719256995
690,82.37730345034944
691,82.26603306495677
692,82.20212251464756
693,82.08863896208923
694,81.98053418593723
695,81.86728829857256
696,81.75595628393107
697,81.64467358212902
698,81.53338995089162
699,81.43250473988414
700,81.35860094751631
701,81.25395097406036
702,81.16694140434265
703,81.06642770631554
704,80.96061435612765
705,80.87892413308434
706,80.79852352736692
707,80.77644341130237
708,80.71969067848335
709,80.66738073244082
710,80.58524251588634
711,80.50305527742067
712,80.40125794758957
713,80.29993037187702
714,80.19699599829708
715,80.14634562539054
716,80.04600966176507
717,79.99212854111377
718,79.99213622074605
719,79.97786610912381
720,79.87690674331454
721,79.77638822587286
722,79.70861820831193
723,79.63403379076249
724,79.55350258271339
725,79.45102150029149
726,79.3651895135559
727,79.39746482106645
728,79.32141944143798
729,79.2642653331835
730,79.16163119094013
731,79.05807606498782
732,79.01799369477183
733,78.91867447907732
734,78.83017921285344
735,78.76448940452265
736,78.66221931058428
737,78.56820144161603
738,78.51119975087443
739,78.42341007883074
740,78.35679504678056
741,78.2612854240716
742,78.16230420025211
743,78.17691754524672
744,78.13971959198675
745,78.05098917980322
746,77.9701191496913
747,77.87450342101744
748,77.77680074339882
749,77.78502078113632
750,77.72433559290567
751,77.63012295556608
752,77.53890585772534
753,77.47116187527519
754,77.37789883284734
755,77.28303302676473
756,77.2113605649383
757,77.15065011952953
758,77.06023959748663
759,76.96620755516022
760,76.87585727854778
761,76.83209797524592
762,76.76422952228957
763,76.67093378219505
764,76.63767895274137
765,76.58207289502512
766,76.53907022650498
767,76.5284156326831
768,76.445881459862
769,76.36645413065143
770,76.27486141316302
771,76.18327010682894
772,76.09196999283034
773,76.00332292640657
774,75.92240281499325
775,75.83161721629482
776,75.7828727075734
777,75.69050232569377
778,75.60350459829394
779,75.51524367412033
780,75.47874576067314
781,75.40248347794048
782,75.3131385648342
783,75.22156564090139
784,75.13324310128786
785,75.04204934630424
786,74.97940624912883
787,74.92466292720586
788,74.88705568658519
789,74.79584431648254
790,74.71508280868771
791,74.6350079080097
792,74.54759888125189
793,74.46678916172301
794,74.45367153255405
795,74.51545076460208
796,74.43603400878571
797,74.35725373426077
798,74.34218429413654
799,74.2547042095318
800,74.35610423594713
801,74.27512776003348
802,74.19212722510768
803,74.18554596972199
804,74.11277474425918
805,74.05601481769396
806,74.06459424247221
807,73.98682635867463
808,73.95668498802893
809,73.87186573609728
810,73.80169418741156
811,73.73332761895054
812,73.64699800378584
813,73.56063392006897
814,73.47660928715652
815,73.39826148653323
816,73.3149906838057
817,73.23344883953781
818,73.23019509298003
819,73.22248123358749
820,73.14138686511575
821,73.0637557163889
822,72.98348218710173
823,73.0020533201906
824,72.97489866498604
825,72.89707638740539
826,72.82902179012575
827,72.77167241749193
828,72.80485772539453
829,72.73777144866916
830,72.66272831221661
831,72.57866098763137
832,72.50350900768088
833,72.42606851748344
834,72.36739662654108
835,72.30053919460958
836,72.2191914128915
837,72.20555470095171
838,72.12665905730536
839,72.05001550152703
840,71.9740980565548
841,71.8966206027268
842,71.84835191209072
843,71.87505152414985
844,71.83222957894701
845,71.75747822953399
846,71.68981799983527
847,71.63732721532531
848,71.57548160457387
849,71.54312347298657
850,71.7031750272302
851,71.64744009422499
852,71.57113288517849
853,71.49381604172281
854,71.4216896222961
855,71.34436465397216
856,71.30686849216434
857,71.26461436923772
858,71.20384286027966
859,71.14668525195094
860,71.0736327595489
861,71.0446396541374
862,70.97535022865038
863,70.92827877081145
864,70.87701543972447
865,70.82031380675431
866,70.74750243295973
867,70.6882109001296
868,70.61376812463531
869,70.53822926383025
870,70.46471946513516
871,70.46955041606172
872,70.4588280640064
873,70.46116882419258
874,70.4031052466661
875,70.35544224957057
876,70.2858222791049
877,70.25687488346034
878,70.20322542337188
879,70.13254126563956
880,70.06937610750849
881,70.05787537750132
882,70.05819897938207
883,70.00858444562719
884,69.93988907040514
885,69.87998628751033
886,69.80872310069022
887,69.80562416488449
888,69.73383701733641
889,69.663744268589
890,69.59174563670426
891,69.52216431776148
892,69.47395833805538
893,69.41776444984043
894,69.34431205899924
895,69.27643711074104
896,69.2038210047675
897,69.1473219213943
898,69.1042763653205
899,69.09918678933973
900,69.06911917924882
901,69.0141078081565
902,68.95345150155661
903,69.1714816956821
904,69.10161224482334
905,69.05899539942241
906,68.9984252866004
907,68.9259230748821
908,68.8728926966894
909,68.86310272064671
910,68.80337708415566
911,68.73914177174365
912,68.67874458772049
913,68.68236548824875
914,68.81538320552859
915,68.75353487019981
916,68.70008381667616
917,68.71619501472689
918,68.64932356446917
919,68.58260160301923
920,68.51383844173473
921,68.44664540767153
922,68.38352276006646
923,68.31715274735365
924,68.25484358774119
925,68.19549627845352
926,68.1457498632291
927,68.08720329715725
928,68.03291341842248
929,68.02180466662182
930,67.9879217299082
931,67.92790060806479
932,67.93117056665503
933,67.91640429558095
934,67.86128358284462
935,67.79844467321182
936,67.7470258818223
937,67.70687598607074
938,67.65244240216863
939,67.59083277501237
940,67.58499861651279
941,67.67287013203888
942,67.6120487198455
943,67.69192554816715
944,67.62546028398862
945,67.59410582724071
946,67.53200157979074
947,67.4729932411923
948,67.44910296181587
949,67.40080887575421
950,67.42879388181787
951,67.38358562075378
952,67.32027218797627
953,67.2624746782457
954,67.22461561861778
955,67.19508644798039
956,67.13416009542833
957,67.08759566932885
958,67.05559272581948
959,67.03000459854994
960,66.9994519032538
961,67.14639677167807
962,67.11216410653755
963,67.04738558291893
964,66.99279829253794
965,66.97224640302707
966,67.08316402331643
967,67.02556400806975
968,67.00903356740298
969,66.95915442600585
970,66.90342833602551
971,66.84148746931467
972,66.79906842860666
973,66.77021586588695
974,66.71973826826475
975,66.66528574943543
976,66.60500153239633
977,66.73710240775999
978,66.69047180787186
979,66.64763608894503
980,66.59088458309368
981,66.52973005774068
982,66.4876241574705
983,66.42515132119188
984,66.38857832260248
985,66.56400199226921
986,66.56285255458243
987,66.57026819303526
988,66.50763564674477
989,66.46957754558451
990,66.4500624331561
991,66.39623460302921
992,66.35447465820658
993,66.31390606576703
994,66.30566077572959
995,66.24782824516296
996,66.2058340404407
997,66.16245425333351
998,66.12920276650446
999,66.14215118653543
1000,66.12394368958473
1001,66.09197867547834
1002,66.05335433587818
1003,66.00663214428712
1004,65.95168287559335
1005,65.95516991899974
1006,65.89831367235772
1007,65.87348511652297
1008,65.83473331232865
1009,65.7972821048041
1010,65.73694451799487
1011,65.68505297287281
1012,65.65322404911396
1013,65.59991692908307
1014,65.54137460978544
1015,65.48159477980853
1016,65.46621491472553
1017,65.4111625768442
1018,65.35169600105473
1019,65.51176946202953
1020,65.4548235970385
1021,65.41869663444952
1022,65.36023243929309
1023,65.30832991432234
1024,65.2502899391111
1025,65.1901262197262
1026,65.1484407827868
1027,65.13227228737621
1028,65.12551020810577
1029,65.07427561433717
1030,65.0206156422791
1031,64.97132611737219
1032,64.9126696972422
1033,64.85328148849244
1034,64.8145747878796
1035,64.77756436136033
1036,64.72937527885769
1037,64.71083050385735
1038,64.66538635361401
1039,64.61653181379867
1040,64.58783799799589
1041,64.55911438586503
1042,64.50510002715573
1043,64.448300346775
1044,64.39272287225359
1045,64.33654820588217
1046,64.28046402169915
1047,64.25949768054565
1048,64.37556841423493
1049,64.32156500643612
1050,64.27125201565879
1051,64.27146142443286
1052,64.23491989365095
1053,64.1781875131703
1054,64.12083950056297
1055,64.07013152402725
1056,64.03430390516014
1057,63.98437841387435
1058,63.94384502395565
1059,63.93980473251811
1060,63.913007710789735
1061,63.88181411871699
1062,63.84810533878269
1063,63.81084323512532
1064,63.774814791921386
1065,63.730992908880744
1066,63.676643098496584
1067,63.6335943187635
1068,63.581087348389715
1069,63.53715670566006
1070,63.48508777328741
1071,63.44013960555154
1072,63.391247628117675
1073,63.33616426850965
1074,63.285217977990875
1075,63.32210746255032
1076,63.29750331560475
1077,63.24637817805192
1078,63.1940181102735
1079,63.146154154661744
1080,63.09133949456392
1081,63.043914798450736
1082,62.9949635613207
1083,62.944213337955496
1084,62.93845890984764
1085,62.94592424999184
1086,62.89565292555105
1087,62.87229457248102
1088,62.81945266925237
1089,62.76766433181623
1090,62.84678483971762
1091,62.81871298056584
1092,62.77260050625155
1093,62.727370064518155
1094,62.83671952732303
1095,62.79198433558146
1096,62.740587863608866
1097,62.70118603928044
1098,62.66418810446623
1099,62.63215470509273
1100,62.59103353240273
1101,62.537854500838996
1102,62.524754694282684
1103,62.61920934704792
1104,62.57140326543131
1105,62.53315879209009
1106,62.509966076390434
1107,62.46192163718963
1108,62.409488391359794
1109,62.38077366384329
1110,62.39594267510079
1111,62.35871212424511
1112,62.31094825782364
1113,62.25914460008249
1114,62.23414521029008
1115,62.20314707691894
1116,62.15953284993394
1117,62.11323378869435
1118,62.06288159170816
1119,62.0158095645308
1120,61.98419192688806
1121,61.93512981348437
1122,61.961691589066476
1123,61.923769333058985
1124,61.873656160890846
1125,62.07652625189887
1126,62.032802075306435
1127,61.98633144889771
1128,62.02338811184497
1129,61.984047373593434
1130,61.95037338628178
1131,61.89917820391668
1132,61.85831085110722
1133,61.84826888768734
1134,61.8136876844645
1135,61.78546787715693
1136,61.73654541079427
1137,61.6880657305923
1138,61.65200243641496
1139,61.618202672913164
1140,61.570650832694874
1141,61.522919473054635
1142,61.475841007800526
1143,61.42604935721984
1144,61.400226111595444
1145,61.35758532769815
1146,61.31261068239262
1147,61.283984465711306
1148,61.240258910099385
1149,61.21069956655809
1150,61.196730090016906
1151,61.15137179968774
1152,61.135834235697985
1153,61.09869148249432
1154,61.063267761127996
1155,61.01495464126785
1156,61.014572540369
1157,60.977408384390706
1158,60.93963160621893
1159,60.891760624514454
1160,60.8424063242715
1161,60.83425488870376
1162,60.7943354444947
1163,60.77429229928211
1164,60.75537644423979
1165,60.707222881235275
1166,60.65885548689762
1167,60.61303819298438
1168,60.56852653255201
1169,60.54451434198254
1170,60.50474632703341
1171,60.47255905258869
1172,60.42467677471174
1173,60.38275379415058
1174,60.61319452006325
1175,60.5939541763955
1176,60.5488734326395
1177,60.50155819201733
1178,60.47100673507146
1179,60.42423386124861
1180,60.38332869562052
1181,60.341900891716655
1182,60.30578464098186
1183,60.257830490022016
1184,60.221574242050586
1185,60.19425672861091
1186,60.18845881257853
1187,60.14333420635374
1188,60.11058967442625
1189,60.31439556285451
1190,60.28911496010147
1191,60.26251604895347
1192,60.273455739821365
1193,60.24382517223886
1194,60.221095591533924
1195,60.200856694816046
1196,60.15892533235326
1197,60.11406502727677
1198,60.091685314608334
1199,60.053773684736285
1200,60.01525650938352
1201,59.98876343718377
1202,60.16967844963074
1203,60.12686382247722
1204,60.08261405233529
1205,60.10867896772519
1206,60.06225170899386
1207,60.023046177877504
1208,60.000808730425426
1209,59.956769370953836
1210,60.00194579234793
1211,59.95897905497783
1212,60.11561210281385
1213,60.0694256076514
1214,60.13629072894767
1215,60.09374674063161
1216,60.04755262226651
1217,60.18895162768117
1218,60.25722552422428
1219,60.24083165109304
1220,60.21239718042436
1221,60.17385286722488
1222,60.14533335233866
1223,60.14433890702972
1224,60.0982196720597
1225,60.13203988834303
1226,60.09771610434254
1227,60.05622824518877
1228,60.023164706432084
1229,59.97929877435608
1230,59.96829757729197
1231,59.92841908255793
1232,59.927453324779286
1233,60.034822708788866
1234,59.99509626037684
1235,59.96255871197473
1236,59.92801004821814
1237,59.893524373069155
1238,59.85638460820249
1239,59.873813039165434
1240,59.83195749675074
1241,59.839669687530865
1242,59.814836893296665
1243,59.77107991121128
1244,59.79306521983008
1245,59.77102061964901
1246,59.74087324953768
1247,59.697999021963014
1248,59.65338605527695
1249,59.61060797299644
1250,59.56873423461914
1251,59.52504055105525
1252,59.482324706860624
1253,59.44480531423071
1254,59.403776513712636
1255,59.360775961628946
1256,59.33448057987128
1257,59.29118070511374
1258,59.266435924508805
1259,59.22574075883679
1260,59.182698186617046
1261,59.14037605697063
1262,59.13862013627912
1263,59.10886151245069
1264,59.066690394772756
1265,59.02561338409605
1266,59.02364135014502
1267,58.995210283651254
1268,58.956794269829516
1269,58.91733302761946
1270,58.874697015792364
1271,58.83559099995743
1272,58.80691739260776
1273,58.766612649994016
1274,58.89129323674895
1275,58.84843967400345
1276,58.82760589511417
1277,58.79836970002929
1278,58.806953545467394
1279,58.76491696318208
1280,58.72418329715729
1281,58.705540745636156
1282,58.7018696878704
1283,58.662865791855985
1284,58.637373580368134
1285,58.598009136956954
1286,58.558453965149994
1287,58.52547882431315
1288,58.48862770218287
1289,58.54701542058964
1290,58.506003381669984
1291,58.51289089366875
1292,58.47431768167868
1293,58.43523032335192
1294,58.397890441384526
1295,58.36267302487347
1296,58.33406395639902
1297,58.29395322277625
1298,58.27130652869978
1299,58.230447002334536
1300,58.22370763742007
1301,58.18259316165112
1302,58.14075343326856
1303,58.09953391140274
1304,58.06882557730002
1305,58.06585346857707
1306,58.06146363094791
1307,58.08448637580726
1308,58.04455829578073
1309,58.006242691605394
1310,57.96756304893785
1311,57.964236653733124
1312,57.929810271757404
1313,57.88970123023725
1314,57.87333864418157
1315,57.83233375585578
1316,57.79381740310634
1317,57.76997597541607
1318,57.749999441760444
1319,57.7162463204078
1320,57.70130879048145
1321,57.67372723152744
1322,57.648690980790064
1323,57.61220235420913
1324,57.587751350013875
1325,57.63705918402042
1326,57.60052239769005
1327,57.56396881332053
1328,57.53280902447471
1329,57.52660252152752
1330,57.51709680449694
1331,57.49852623391384
1332,57.45866351120465
1333,57.4190873387874
1334,57.43480014193362
1335,57.395438583245436
1336,57.35688627944021
1337,57.31934295524477
1338,57.28547009046124
1339,57.245859338063816
1340,57.24067668309852
1341,57.22575018816613
1342,57.18611469993648
1343,57.149911382707835
1344,57.110375222705656
1345,57.09855729283897
1346,57.06885357668283
1347,57.029284063231614
1348,56.992122740879964
1349,56.97372537210661
1350,56.94031287599493
1351,56.94729617946153
1352,56.910369623518555
1353,56.88904922711611
1354,56.85166220738934
1355,56.81702935317346
1356,56.78586504856745
1357,56.996465230919284
1358,56.963985848848175
1359,57.03290107743191
1360,57.077369489214
1361,57.0390816286677
1362,57.002578352516444
1363,56.985917258070224
